method, obj, restrictions,directeds,rejects,iter,changes,totalpur, time,feasible,ranksnobs,ranksmean,ranksmin,ranksmax,ranksvar,control,Run
2,0,1,3,0,3,-1,4,0.0846309661865,1,1,0,0,0,nan,1631,5o
2,0,1,1,3,1,-1,5,0.0846290588379,1,1,0,0,0,nan,1355,5m
3,0,1,3,4,0,-1,8,0.084627866745,1,1,0,0,0,nan,1743,10m
2,0,1,3,0,0,-1,4,0.0846271514893,1,1,0,0,0,nan,1622,5m
3,0,2,4,2,3,-1,8,0.0846269130707,1,1,0,0,0,nan,2952,5m
3,0,3,1,0,5,-1,4,0.0846269130707,1,1,0,0,0,nan,3438,5m
2,0,0,4,1,0,-1,5,0.0846269130707,1,1,0,0,0,nan,752,5o
2,0,0,4,1,1,-1,5,0.0846259593964,1,1,0,0,0,nan,755,5o
2,0,5,2,4,4,-1,11,0.084625005722,1,1,0,0,0,nan,5894,5o
2,0,4,3,0,2,-1,7,0.0846230983734,1,1,0,0,0,nan,4868,5o
3,0,4,1,2,6,-1,7,0.0846230983734,1,1,0,0,0,nan,4581,5o
3,0,2,4,4,1,-1,10,0.0846221446991,1,1,0,0,0,nan,3006,5m
2,0,4,4,2,7,-1,10,0.0846209526062,1,1,0,0,0,nan,5123,10m
3,0,5,4,0,4,-1,9,0.0846199989319,1,1,0,0,0,nan,6135,10m
3,0,5,4,3,7,-1,12,0.0846190452576,1,1,0,0,0,nan,6234,10m
3,0,4,2,0,1,-1,6,0.084618806839,1,1,0,0,0,nan,4686,5m
3,0,2,2,5,3,-1,9,0.0846161842346,1,1,0,0,0,nan,2682,5m
3,0,5,2,1,3,-1,8,0.084615945816,1,1,0,0,0,nan,5802,10m
2,0,4,3,4,4,-1,11,0.0846149921417,1,1,0,0,0,nan,4994,5o
2,0,1,5,2,2,-1,8,0.0846140384674,1,1,0,0,0,nan,2048,5o
2,0,2,0,4,2,-1,6,0.0846121311188,1,1,0,0,0,nan,2288,10m
2,0,4,4,5,2,-1,13,0.0846118927002,1,1,0,0,0,nan,5198,5m
2,0,3,3,2,4,-1,8,0.0846111774445,1,1,0,0,0,nan,3854,5m
3,0,2,2,5,2,-1,9,0.0846099853516,1,1,0,0,0,nan,2679,5m
3,0,2,1,5,8,-1,8,0.0846090316772,1,1,0,0,0,nan,2517,5m
2,0,3,1,3,2,-1,7,0.0846087932587,1,1,0,0,0,nan,3518,10m
2,0,2,4,2,0,-1,8,0.0846087932587,1,1,0,0,0,nan,2942,5m
3,0,3,3,5,8,-1,11,0.08460688591,1,1,0,0,0,nan,3957,10m
2,0,3,3,2,5,-1,8,0.0846059322357,1,1,0,0,0,nan,3857,5o
2,0,4,4,1,9,-1,9,0.0846040248871,1,1,0,0,0,nan,5099,5o
2,0,4,2,5,2,-1,11,0.0846009254456,1,1,0,0,0,nan,4838,5m
2,0,4,3,2,0,-1,9,0.0845990180969,1,1,0,0,0,nan,4922,10m
3,0,5,0,5,9,-1,10,0.0845990180969,1,1,0,0,0,nan,5580,5m
3,0,2,4,5,6,-1,11,0.0845980644226,1,1,0,0,0,nan,3051,5m
3,0,3,4,2,5,-1,9,0.0845980644226,1,1,0,0,0,nan,4038,5m
2,0,4,1,3,3,-1,8,0.0845980644226,1,1,0,0,0,nan,4601,5m
3,0,3,3,3,4,-1,9,0.084596157074,1,1,0,0,0,nan,3885,5o
3,0,3,4,1,7,-1,8,0.084596157074,1,1,0,0,0,nan,4014,5o
2,0,4,0,1,2,-1,5,0.0845959186554,1,1,0,0,0,nan,4358,5m
3,0,5,0,0,3,-1,5,0.0845959186554,1,1,0,0,0,nan,5412,5m
2,0,2,1,2,6,-1,5,0.0845952033997,1,1,0,0,0,nan,2420,5m
2,0,0,2,1,6,-1,3,0.0845949649811,1,1,0,0,0,nan,410,10m
3,0,5,1,0,5,-1,6,0.0845949649811,1,1,0,0,0,nan,5598,5o
2,0,4,5,1,1,-1,10,0.0845921039581,1,1,0,0,0,nan,5255,5m
3,0,2,2,5,6,-1,9,0.0845911502838,1,1,0,0,0,nan,2691,5m
3,0,5,3,4,2,-1,12,0.0845909118652,1,1,0,0,0,nan,6069,5o
2,0,5,0,5,4,-1,10,0.0845899581909,1,1,0,0,0,nan,5564,5m
3,0,0,1,5,3,-1,6,0.0845890045166,1,1,0,0,0,nan,342,5o
3,0,5,5,5,6,-1,15,0.0845880508423,1,1,0,0,0,nan,6471,5o
3,0,3,5,5,2,-1,13,0.0845878124237,1,1,0,0,0,nan,4299,5o
3,0,0,2,3,9,-1,5,0.0845868587494,1,1,0,0,0,nan,480,10m
2,0,4,5,1,4,-1,10,0.0845868587494,1,1,0,0,0,nan,5264,5o
3,0,4,1,5,9,-1,10,0.0845839977264,1,1,0,0,0,nan,4680,5o
2,0,3,5,5,3,-1,13,0.0845789909363,1,1,0,0,0,nan,4301,10m
3,0,5,5,5,0,-1,15,0.0845789909363,1,1,0,0,0,nan,6453,10m
2,0,3,2,4,3,-1,9,0.084578037262,1,1,0,0,0,nan,3731,10m
3,0,1,1,2,5,-1,4,0.0845770835876,1,1,0,0,0,nan,1338,10m
2,0,0,3,5,0,-1,8,0.0845768451691,1,1,0,0,0,nan,692,5o
2,0,2,2,1,5,-1,5,0.0845739841461,1,1,0,0,0,nan,2567,5m
2,0,3,4,5,6,-1,12,0.0845739841461,1,1,0,0,0,nan,4130,5o
3,0,1,1,2,9,-1,4,0.0845718383789,1,1,0,0,0,nan,1350,5m
3,0,5,1,0,3,-1,6,0.0845711231232,1,1,0,0,0,nan,5592,10m
2,0,4,2,4,6,-1,10,0.0845701694489,1,1,0,0,0,nan,4820,5m
2,0,2,0,5,3,-1,7,0.0845699310303,1,1,0,0,0,nan,2321,10m
2,0,5,1,5,3,-1,11,0.0845699310303,1,1,0,0,0,nan,5741,10m
2,0,5,4,1,1,-1,10,0.084568977356,1,1,0,0,0,nan,6155,10m
3,0,2,1,5,3,-1,8,0.084568977356,1,1,0,0,0,nan,2502,5o
3,0,3,0,2,4,-1,5,0.0845630168915,1,1,0,0,0,nan,3315,10m
3,0,4,4,2,0,-1,10,0.0845618247986,1,1,0,0,0,nan,5103,10m
3,0,1,2,2,5,-1,5,0.08455991745,1,1,0,0,0,nan,1518,10m
2,0,1,5,1,0,-1,7,0.08455991745,1,1,0,0,0,nan,2012,5m
3,0,3,3,4,4,-1,10,0.0845589637756,1,1,0,0,0,nan,3915,5o
3,0,5,2,3,2,-1,10,0.0845580101013,1,1,0,0,0,nan,5859,10m
2,0,4,4,0,7,-1,8,0.084557056427,1,1,0,0,0,nan,5063,5m
3,0,1,3,5,6,-1,9,0.0845568180084,1,1,0,0,0,nan,1791,5o
2,0,0,5,2,8,-1,7,0.0845561027527,1,1,0,0,0,nan,986,10m
2,0,3,4,3,4,-1,10,0.0845558643341,1,1,0,0,0,nan,4064,5m
2,0,5,1,5,4,-1,11,0.0845558643341,1,1,0,0,0,nan,5744,5o
3,0,4,1,0,0,-1,5,0.0845518112183,1,1,0,0,0,nan,4503,5m
2,0,5,0,0,0,-1,5,0.0845470428467,1,1,0,0,0,nan,5402,10m
3,0,2,0,3,0,-1,5,0.0845420360565,1,1,0,0,0,nan,2253,5o
2,0,4,5,4,9,-1,13,0.0845410823822,1,1,0,0,0,nan,5369,10m
3,0,2,2,3,0,-1,7,0.0845379829407,1,1,0,0,0,nan,2613,10m
2,0,5,4,5,3,-1,14,0.084536075592,1,1,0,0,0,nan,6281,10m
3,0,3,0,3,3,-1,6,0.0845351219177,1,1,0,0,0,nan,3342,5o
3,0,4,5,2,8,-1,11,0.0845339298248,1,1,0,0,0,nan,5307,10m
2,0,5,0,1,4,-1,6,0.0845329761505,1,1,0,0,0,nan,5444,10m
3,0,3,0,5,3,-1,8,0.0845320224762,1,1,0,0,0,nan,3402,10m
3,0,2,3,2,0,-1,7,0.0845310688019,1,1,0,0,0,nan,2763,10m
3,0,2,0,0,0,-1,2,0.0845289230347,1,1,0,0,0,nan,2163,5o
3,0,5,3,4,6,-1,12,0.0845289230347,1,1,0,0,0,nan,6081,5o
3,0,4,0,5,9,-1,9,0.084527015686,1,1,0,0,0,nan,4500,10m
2,0,4,2,4,2,-1,10,0.0845260620117,1,1,0,0,0,nan,4808,5m
2,0,1,2,2,6,-1,5,0.0845260620117,1,1,0,0,0,nan,1520,5o
2,0,3,3,3,1,-1,9,0.0845251083374,1,1,0,0,0,nan,3875,5m
3,0,0,3,5,1,-1,8,0.0845239162445,1,1,0,0,0,nan,696,10m
2,0,4,1,1,8,-1,6,0.0845220088959,1,1,0,0,0,nan,4556,10m
3,0,2,5,3,8,-1,10,0.0845201015472,1,1,0,0,0,nan,3177,5o
3,0,3,2,1,1,-1,6,0.0845189094543,1,1,0,0,0,nan,3636,5o
2,0,0,4,1,5,-1,5,0.08451795578,1,1,0,0,0,nan,767,5m
3,0,5,0,2,5,-1,7,0.08451795578,1,1,0,0,0,nan,5478,5o
2,0,2,0,2,1,-1,4,0.0845170021057,1,1,0,0,0,nan,2225,5o
3,0,3,3,1,5,-1,7,0.0845160484314,1,1,0,0,0,nan,3828,5m
2,0,4,2,5,3,-1,11,0.0845150947571,1,1,0,0,0,nan,4841,5o
2,0,5,2,0,3,-1,7,0.0845148563385,1,1,0,0,0,nan,5771,5o
3,0,2,3,0,5,-1,5,0.0845141410828,1,1,0,0,0,nan,2718,5m
2,0,1,3,4,3,-1,8,0.0845139026642,1,1,0,0,0,nan,1751,5m
2,0,2,2,1,1,-1,5,0.0845139026642,1,1,0,0,0,nan,2555,5m
3,0,1,5,4,8,-1,10,0.0845131874084,1,1,0,0,0,nan,2127,10m
2,0,4,0,3,7,-1,7,0.0845119953156,1,1,0,0,0,nan,4433,10m
3,0,3,5,3,6,-1,11,0.0845098495483,1,1,0,0,0,nan,4251,5m
3,0,5,1,1,7,-1,7,0.0845079421997,1,1,0,0,0,nan,5634,10m
2,0,2,2,2,5,-1,6,0.084507226944,1,1,0,0,0,nan,2597,10m
2,0,3,4,3,3,-1,10,0.0845069885254,1,1,0,0,0,nan,4061,10m
2,0,1,4,4,2,-1,9,0.0845060348511,1,1,0,0,0,nan,1928,5o
2,0,4,4,0,7,-1,8,0.0845060348511,1,1,0,0,0,nan,5063,5o
3,0,2,0,3,1,-1,5,0.0845057964325,1,1,0,0,0,nan,2256,5o
2,0,1,3,1,7,-1,5,0.0845048427582,1,1,0,0,0,nan,1673,5m
2,0,2,0,5,4,-1,7,0.0845038890839,1,1,0,0,0,nan,2324,10m
2,0,3,4,2,0,-1,9,0.0845029354095,1,1,0,0,0,nan,4022,5o
3,0,2,5,0,5,-1,7,0.0844979286194,1,1,0,0,0,nan,3078,5m
3,0,1,2,4,4,-1,7,0.0844969749451,1,1,0,0,0,nan,1575,5o
3,0,1,3,3,8,-1,7,0.0844960212708,1,1,0,0,0,nan,1737,5o
2,0,2,5,2,8,-1,9,0.0844950675964,1,1,0,0,0,nan,3146,5m
2,0,2,5,3,3,-1,10,0.0844919681549,1,1,0,0,0,nan,3161,5m
3,0,4,2,1,1,-1,7,0.0844888687134,1,1,0,0,0,nan,4716,10m
3,0,2,4,3,7,-1,9,0.0844879150391,1,1,0,0,0,nan,2994,10m
3,0,4,0,4,0,-1,8,0.0844879150391,1,1,0,0,0,nan,4443,10m
3,0,5,0,4,2,-1,9,0.0844879150391,1,1,0,0,0,nan,5529,10m
3,0,5,4,0,3,-1,9,0.0844838619232,1,1,0,0,0,nan,6132,5m
3,0,5,3,1,6,-1,9,0.0844838619232,1,1,0,0,0,nan,5991,5o
3,0,5,2,5,0,-1,12,0.0844821929932,1,1,0,0,0,nan,5913,5m
3,0,5,4,4,6,-1,13,0.0844821929932,1,1,0,0,0,nan,6261,5m
3,0,0,2,2,4,-1,4,0.0844810009003,1,1,0,0,0,nan,435,10m
2,0,0,5,3,5,-1,8,0.084480047226,1,1,0,0,0,nan,1007,5m
2,0,4,0,0,7,-1,4,0.0844790935516,1,1,0,0,0,nan,4343,5o
2,0,5,0,0,1,-1,5,0.0844788551331,1,1,0,0,0,nan,5405,10m
3,0,5,4,1,0,-1,10,0.0844781398773,1,1,0,0,0,nan,6153,5m
2,0,3,3,1,6,-1,7,0.0844769477844,1,1,0,0,0,nan,3830,5m
3,0,1,1,4,5,-1,6,0.0844750404358,1,1,0,0,0,nan,1398,10m
3,0,4,2,0,1,-1,6,0.0844740867615,1,1,0,0,0,nan,4686,10m
2,0,3,5,3,9,-1,11,0.0844740867615,1,1,0,0,0,nan,4259,5o
3,0,4,3,2,0,-1,9,0.0844738483429,1,1,0,0,0,nan,4923,5o
3,0,2,1,3,2,-1,6,0.0844700336456,1,1,0,0,0,nan,2439,10m
3,0,1,2,4,6,-1,7,0.0844697952271,1,1,0,0,0,nan,1581,5o
2,0,3,3,2,2,-1,8,0.0844669342041,1,1,0,0,0,nan,3848,10m
2,0,0,5,0,2,-1,5,0.0844659805298,1,1,0,0,0,nan,908,5o
2,0,4,2,3,9,-1,9,0.0844650268555,1,1,0,0,0,nan,4799,10m
3,0,4,3,0,1,-1,7,0.0844650268555,1,1,0,0,0,nan,4866,10m
3,0,2,2,3,3,-1,7,0.0844640731812,1,1,0,0,0,nan,2622,5o
2,0,5,0,1,5,-1,6,0.0844628810883,1,1,0,0,0,nan,5447,10m
3,0,3,4,3,2,-1,10,0.0844621658325,1,1,0,0,0,nan,4059,5m
3,0,5,5,0,9,-1,10,0.0844619274139,1,1,0,0,0,nan,6330,5o
2,0,1,1,3,0,-1,5,0.0844612121582,1,1,0,0,0,nan,1352,10m
2,0,4,0,2,2,-1,6,0.0844609737396,1,1,0,0,0,nan,4388,10m
2,0,4,4,1,3,-1,9,0.0844609737396,1,1,0,0,0,nan,5081,10m
2,0,5,2,0,2,-1,7,0.0844609737396,1,1,0,0,0,nan,5768,10m
2,0,3,3,4,0,-1,10,0.0844609737396,1,1,0,0,0,nan,3902,5o
3,0,2,5,3,0,-1,10,0.084459066391,1,1,0,0,0,nan,3153,5m
2,0,3,0,1,3,-1,4,0.0844588279724,1,1,0,0,0,nan,3281,10m
2,0,5,3,4,0,-1,12,0.0844588279724,1,1,0,0,0,nan,6062,10m
3,0,3,1,3,2,-1,7,0.0844540596008,1,1,0,0,0,nan,3519,10m
3,0,0,3,5,8,-1,8,0.0844531059265,1,1,0,0,0,nan,717,5o
2,0,5,5,5,2,-1,15,0.0844519138336,1,1,0,0,0,nan,6458,5m
3,0,1,4,1,3,-1,6,0.084450006485,1,1,0,0,0,nan,1842,5o
2,0,4,5,2,3,-1,11,0.0844490528107,1,1,0,0,0,nan,5291,5o
3,0,3,3,3,9,-1,9,0.0844459533691,1,1,0,0,0,nan,3900,10m
2,0,4,1,1,2,-1,6,0.0844459533691,1,1,0,0,0,nan,4538,5m
2,0,1,4,5,6,-1,10,0.0844459533691,1,1,0,0,0,nan,1970,5o
2,0,3,5,4,5,-1,12,0.0844440460205,1,1,0,0,0,nan,4277,5m
2,0,5,3,1,9,-1,9,0.0844438076019,1,1,0,0,0,nan,5999,5o
2,0,4,2,2,6,-1,8,0.0844430923462,1,1,0,0,0,nan,4760,5o
2,0,3,4,5,8,-1,12,0.0844428539276,1,1,0,0,0,nan,4136,5m
3,0,5,0,5,5,-1,10,0.0844399929047,1,1,0,0,0,nan,5568,5m
2,0,5,5,4,9,-1,14,0.0844390392303,1,1,0,0,0,nan,6449,5o
2,0,3,5,1,9,-1,9,0.0844361782074,1,1,0,0,0,nan,4199,5o
2,0,0,2,0,7,-1,2,0.0844359397888,1,1,0,0,0,nan,383,10m
2,0,1,4,0,7,-1,5,0.0844359397888,1,1,0,0,0,nan,1823,10m
2,0,5,1,3,9,-1,9,0.0844337940216,1,1,0,0,0,nan,5699,5m
3,0,4,5,4,8,-1,13,0.0844330787659,1,1,0,0,0,nan,5367,10m
3,0,1,3,3,4,-1,7,0.0844330787659,1,1,0,0,0,nan,1725,5o
3,0,4,1,4,4,-1,9,0.0844328403473,1,1,0,0,0,nan,4635,5m
2,0,4,1,2,6,-1,7,0.0844299793243,1,1,0,0,0,nan,4580,5o
3,0,2,4,2,4,-1,8,0.0844278335571,1,1,0,0,0,nan,2955,10m
2,0,1,0,0,6,-1,1,0.0844278335571,1,1,0,0,0,nan,1100,5o
2,0,2,4,2,5,-1,8,0.0844218730927,1,1,0,0,0,nan,2957,5m
2,0,5,4,0,2,-1,9,0.0844211578369,1,1,0,0,0,nan,6128,5m
3,0,0,5,0,1,-1,5,0.084419965744,1,1,0,0,0,nan,906,5o
2,0,3,1,3,5,-1,7,0.0844168663025,1,1,0,0,0,nan,3527,10m
3,0,5,2,4,2,-1,11,0.0844161510468,1,1,0,0,0,nan,5889,10m
3,0,3,1,0,5,-1,4,0.0844149589539,1,1,0,0,0,nan,3438,5o
2,0,3,2,2,5,-1,7,0.0844130516052,1,1,0,0,0,nan,3677,5o
3,0,3,2,0,7,-1,5,0.0844099521637,1,1,0,0,0,nan,3624,10m
2,0,1,3,4,6,-1,8,0.0844080448151,1,1,0,0,0,nan,1760,10m
2,0,2,5,0,0,-1,7,0.0844061374664,1,1,0,0,0,nan,3062,5o
3,0,4,4,2,5,-1,10,0.0844051837921,1,1,0,0,0,nan,5118,5o
3,0,3,0,5,8,-1,8,0.0844039916992,1,1,0,0,0,nan,3417,5o
3,0,4,2,3,4,-1,9,0.0844039916992,1,1,0,0,0,nan,4785,5o
3,0,2,2,3,1,-1,7,0.0844030380249,1,1,0,0,0,nan,2616,10m
2,0,3,5,5,3,-1,13,0.0844030380249,1,1,0,0,0,nan,4301,5m
3,0,4,4,2,4,-1,10,0.0843999385834,1,1,0,0,0,nan,5115,5o
3,0,1,3,2,7,-1,6,0.0843989849091,1,1,0,0,0,nan,1704,5m
2,0,4,3,3,7,-1,10,0.0843989849091,1,1,0,0,0,nan,4973,5o
2,0,2,5,0,5,-1,7,0.0843951702118,1,1,0,0,0,nan,3077,5o
2,0,4,1,0,7,-1,5,0.0843911170959,1,1,0,0,0,nan,4523,5o
3,0,1,1,4,7,-1,6,0.0843901634216,1,1,0,0,0,nan,1404,5o
3,0,5,3,2,1,-1,10,0.0843901634216,1,1,0,0,0,nan,6006,5o
2,0,2,3,4,7,-1,9,0.0843899250031,1,1,0,0,0,nan,2843,10m
3,0,2,5,4,6,-1,11,0.0843899250031,1,1,0,0,0,nan,3201,5o
2,0,2,2,1,4,-1,5,0.0843880176544,1,1,0,0,0,nan,2564,5m
3,0,4,0,5,7,-1,9,0.0843880176544,1,1,0,0,0,nan,4494,5m
2,0,1,3,0,5,-1,4,0.0843861103058,1,1,0,0,0,nan,1637,5o
3,0,2,5,3,1,-1,10,0.0843849182129,1,1,0,0,0,nan,3156,5o
3,0,3,0,3,6,-1,6,0.0843839645386,1,1,0,0,0,nan,3351,10m
3,0,5,1,5,2,-1,11,0.0843839645386,1,1,0,0,0,nan,5739,10m
2,0,2,4,3,9,-1,9,0.0843839645386,1,1,0,0,0,nan,2999,5m
3,0,1,0,4,2,-1,5,0.0843801498413,1,1,0,0,0,nan,1209,5m
2,0,4,0,2,0,-1,6,0.0843789577484,1,1,0,0,0,nan,4382,10m
2,0,1,3,0,2,-1,4,0.0843780040741,1,1,0,0,0,nan,1628,10m
3,0,0,2,1,0,-1,3,0.0843770503998,1,1,0,0,0,nan,393,5m
3,0,1,1,3,3,-1,5,0.0843729972839,1,1,0,0,0,nan,1362,5m
2,0,4,3,4,5,-1,11,0.0843729972839,1,1,0,0,0,nan,4997,5m
2,0,4,5,5,7,-1,14,0.0843729972839,1,1,0,0,0,nan,5393,5o
3,0,1,0,2,3,-1,3,0.0843720436096,1,1,0,0,0,nan,1152,5o
2,0,2,1,0,1,-1,3,0.0843710899353,1,1,0,0,0,nan,2345,10m
2,0,5,4,1,3,-1,10,0.0843698978424,1,1,0,0,0,nan,6161,5o
3,0,2,5,2,8,-1,9,0.0843691825867,1,1,0,0,0,nan,3147,10m
3,0,1,4,1,5,-1,6,0.0843689441681,1,1,0,0,0,nan,1848,5m
3,0,4,0,2,3,-1,6,0.0843689441681,1,1,0,0,0,nan,4392,5m
2,0,2,2,2,3,-1,6,0.0843679904938,1,1,0,0,0,nan,2591,5o
2,0,4,5,3,4,-1,12,0.0843639373779,1,1,0,0,0,nan,5324,10m
3,0,2,4,3,4,-1,9,0.0843639373779,1,1,0,0,0,nan,2985,5o
2,0,2,4,1,7,-1,7,0.0843629837036,1,1,0,0,0,nan,2933,5m
2,0,1,4,2,2,-1,7,0.0843620300293,1,1,0,0,0,nan,1868,5m
2,0,3,5,1,9,-1,9,0.0843620300293,1,1,0,0,0,nan,4199,5m
2,0,5,3,1,7,-1,9,0.0843608379364,1,1,0,0,0,nan,5993,10m
3,0,2,0,5,2,-1,7,0.0843608379364,1,1,0,0,0,nan,2319,10m
3,0,5,1,3,9,-1,9,0.0843608379364,1,1,0,0,0,nan,5700,5m
3,0,1,3,0,6,-1,4,0.0843601226807,1,1,0,0,0,nan,1641,5o
2,0,5,4,0,1,-1,9,0.0843589305878,1,1,0,0,0,nan,6125,10m
3,0,4,2,4,2,-1,10,0.0843589305878,1,1,0,0,0,nan,4809,10m
3,0,1,4,1,6,-1,6,0.0843589305878,1,1,0,0,0,nan,1851,5m
2,0,2,0,3,7,-1,5,0.0843579769135,1,1,0,0,0,nan,2273,10m
3,0,2,2,3,8,-1,7,0.0843570232391,1,1,0,0,0,nan,2637,5m
3,0,5,3,1,3,-1,9,0.0843567848206,1,1,0,0,0,nan,5982,10m
3,0,3,5,1,0,-1,9,0.0843560695648,1,1,0,0,0,nan,4173,10m
2,0,2,1,2,7,-1,5,0.0843548774719,1,1,0,0,0,nan,2423,10m
2,0,5,0,3,8,-1,8,0.0843548774719,1,1,0,0,0,nan,5516,10m
2,0,3,1,3,2,-1,7,0.084352016449,1,1,0,0,0,nan,3518,5o
2,0,2,5,3,8,-1,10,0.0843510627747,1,1,0,0,0,nan,3176,10m
2,0,3,3,5,4,-1,11,0.0843489170074,1,1,0,0,0,nan,3944,5m
3,0,2,5,3,2,-1,10,0.0843460559845,1,1,0,0,0,nan,3159,10m
2,0,3,2,4,2,-1,9,0.0843458175659,1,1,0,0,0,nan,3728,5o
2,0,0,1,2,4,-1,3,0.0843439102173,1,1,0,0,0,nan,254,10m
2,0,4,1,4,9,-1,9,0.0843439102173,1,1,0,0,0,nan,4649,5m
2,0,4,1,2,9,-1,7,0.0843420028687,1,1,0,0,0,nan,4589,10m
2,0,2,3,5,5,-1,10,0.0843410491943,1,1,0,0,0,nan,2867,5o
2,0,0,1,4,3,-1,5,0.08434009552,1,1,0,0,0,nan,311,5o
2,0,4,0,5,8,-1,9,0.0843389034271,1,1,0,0,0,nan,4496,10m
2,0,1,2,2,2,-1,5,0.0843369960785,1,1,0,0,0,nan,1508,5o
3,0,0,2,4,3,-1,6,0.0843369960785,1,1,0,0,0,nan,492,5o
2,0,3,5,1,1,-1,9,0.0843348503113,1,1,0,0,0,nan,4175,5m
2,0,4,3,5,4,-1,12,0.0843341350555,1,1,0,0,0,nan,5024,10m
2,0,2,3,5,4,-1,10,0.0843329429626,1,1,0,0,0,nan,2864,5m
3,0,3,4,4,9,-1,11,0.084331035614,1,1,0,0,0,nan,4110,10m
2,0,5,4,3,1,-1,12,0.084331035614,1,1,0,0,0,nan,6215,5m
2,0,4,5,0,2,-1,9,0.084331035614,1,1,0,0,0,nan,5228,5o
3,0,5,4,0,4,-1,9,0.084331035614,1,1,0,0,0,nan,6135,5o
3,0,2,1,4,5,-1,7,0.0843300819397,1,1,0,0,0,nan,2478,10m
2,0,5,2,3,5,-1,10,0.0843298435211,1,1,0,0,0,nan,5867,5o
2,0,5,1,2,6,-1,8,0.0843257904053,1,1,0,0,0,nan,5660,5o
2,0,4,5,3,2,-1,12,0.0843250751495,1,1,0,0,0,nan,5318,5m
2,0,0,4,3,7,-1,7,0.0843238830566,1,1,0,0,0,nan,833,10m
3,0,3,1,1,2,-1,5,0.0843210220337,1,1,0,0,0,nan,3459,5m
2,0,2,2,1,9,-1,5,0.0843198299408,1,1,0,0,0,nan,2579,10m
3,0,5,4,0,1,-1,9,0.0843181610107,1,1,0,0,0,nan,6126,5m
3,0,2,4,1,4,-1,7,0.0843179225922,1,1,0,0,0,nan,2925,10m
2,0,2,2,3,1,-1,7,0.0843169689178,1,1,0,0,0,nan,2615,5m
3,0,1,4,2,7,-1,7,0.0843141078949,1,1,0,0,0,nan,1884,5m
2,0,4,2,0,9,-1,6,0.0843141078949,1,1,0,0,0,nan,4709,5m
2,0,0,3,2,0,-1,5,0.0843091011047,1,1,0,0,0,nan,602,5m
3,0,3,3,3,7,-1,9,0.0843091011047,1,1,0,0,0,nan,3894,5m
3,0,5,1,1,8,-1,7,0.0843091011047,1,1,0,0,0,nan,5637,5o
3,0,5,5,0,3,-1,10,0.0843081474304,1,1,0,0,0,nan,6312,10m
3,0,5,0,4,4,-1,9,0.0843081474304,1,1,0,0,0,nan,5535,5o
2,0,1,4,1,5,-1,6,0.0843060016632,1,1,0,0,0,nan,1847,5m
3,0,4,5,3,9,-1,12,0.0843060016632,1,1,0,0,0,nan,5340,5m
2,0,0,1,0,3,-1,1,0.0843050479889,1,1,0,0,0,nan,191,5m
2,0,3,5,2,5,-1,10,0.084300994873,1,1,0,0,0,nan,4217,5o
2,0,0,2,3,3,-1,5,0.0843000411987,1,1,0,0,0,nan,461,5m
3,0,2,1,5,4,-1,8,0.0843000411987,1,1,0,0,0,nan,2505,5m
3,0,3,1,4,5,-1,8,0.0842998027802,1,1,0,0,0,nan,3558,10m
3,0,3,5,5,0,-1,13,0.0842981338501,1,1,0,0,0,nan,4293,10m
3,0,2,4,3,3,-1,9,0.0842978954315,1,1,0,0,0,nan,2982,10m
3,0,1,1,3,5,-1,5,0.0842978954315,1,1,0,0,0,nan,1368,5o
3,0,3,0,4,9,-1,7,0.0842969417572,1,1,0,0,0,nan,3390,10m
2,0,4,0,2,9,-1,6,0.0842969417572,1,1,0,0,0,nan,4409,5o
2,0,5,5,1,0,-1,11,0.0842969417572,1,1,0,0,0,nan,6332,5o
2,0,3,3,0,0,-1,6,0.0842940807343,1,1,0,0,0,nan,3782,10m
3,0,2,1,5,5,-1,8,0.0842900276184,1,1,0,0,0,nan,2508,5o
2,0,5,1,2,2,-1,8,0.0842881202698,1,1,0,0,0,nan,5648,5o
3,0,2,3,0,7,-1,5,0.0842869281769,1,1,0,0,0,nan,2724,5o
2,0,5,4,0,6,-1,9,0.0842850208282,1,1,0,0,0,nan,6140,10m
2,0,4,0,3,6,-1,7,0.0842850208282,1,1,0,0,0,nan,4430,5m
3,0,3,1,3,7,-1,7,0.0842840671539,1,1,0,0,0,nan,3534,5m
3,0,2,4,5,1,-1,11,0.0842800140381,1,1,0,0,0,nan,3036,10m
2,0,4,5,3,0,-1,12,0.0842759609222,1,1,0,0,0,nan,5312,5m
2,0,4,3,4,7,-1,11,0.0842750072479,1,1,0,0,0,nan,5003,10m
2,0,1,4,5,5,-1,10,0.0842740535736,1,1,0,0,0,nan,1967,5m
3,0,1,2,3,1,-1,6,0.0842730998993,1,1,0,0,0,nan,1536,10m
2,0,5,1,4,3,-1,10,0.084272146225,1,1,0,0,0,nan,5711,10m
3,0,2,0,3,9,-1,5,0.0842719078064,1,1,0,0,0,nan,2280,10m
2,0,3,5,1,4,-1,9,0.0842719078064,1,1,0,0,0,nan,4184,5m
2,0,4,1,3,4,-1,8,0.0842700004578,1,1,0,0,0,nan,4604,10m
3,0,5,1,2,5,-1,8,0.0842678546906,1,1,0,0,0,nan,5658,5m
2,0,2,5,5,5,-1,12,0.0842669010162,1,1,0,0,0,nan,3227,10m
3,0,0,4,1,0,-1,5,0.0842669010162,1,1,0,0,0,nan,753,5m
